Statistical profiling result from isolate-0xa6480c000-47317-v8-47317.log, (9021 ticks, 4225 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name

 [JavaScript]:
   ticks  total  nonlib   name
      1    0.0%    0.0%  JS: *isFileType node:fs:204:20
      1    0.0%    0.0%  JS: *init file:///Users/fengmk2/git/github.com/eggjs/benchmark/node_modules/@eggjs/tegg-runtime/dist/impl/ContextInitiator.js:13:15
      1    0.0%    0.0%  JS: *getPathFromURLPosix node:internal/url:1564:29
      1    0.0%    0.0%  JS: *getObjectLifecycleList file:///Users/fengmk2/git/github.com/eggjs/benchmark/node_modules/@eggjs/lifecycle/dist/LifycycleUtil.js:26:27
      1    0.0%    0.0%  JS: *getLoadUnitById file:///Users/fengmk2/git/github.com/eggjs/benchmark/node_modules/@eggjs/metadata/dist/factory/LoadUnitFactory.js:52:27
      1    0.0%    0.0%  JS: *get node:internal/bootstrap/node:475:8
      1    0.0%    0.0%  JS: *get node:_http_outgoing:248:16
      1    0.0%    0.0%  JS: *get method file:///Users/fengmk2/git/github.com/eggjs/benchmark/node_modules/@eggjs/koa/dist/context.js:196:15
      1    0.0%    0.0%  JS: *get file:///Users/fengmk2/git/github.com/eggjs/benchmark/node_modules/@eggjs/tegg-runtime/dist/impl/EggObjectUtil.js:5:16
      1    0.0%    0.0%  JS: *endReadableNT node:internal/streams/readable:1692:23
      1    0.0%    0.0%  JS: *emitCloseNT node:_http_server:1062:21
      1    0.0%    0.0%  JS: *emitBeforeScript node:internal/async_hooks:517:26
      1    0.0%    0.0%  JS: *dispatch /Users/fengmk2/git/github.com/eggjs/benchmark/node_modules/@eggjs/core/node_modules/koa-compose/index.js:35:23
      1    0.0%    0.0%  JS: *destroyObject file:///Users/fengmk2/git/github.com/eggjs/benchmark/node_modules/@eggjs/tegg-runtime/dist/factory/EggObjectFactory.js:33:31
      1    0.0%    0.0%  JS: *clearIncoming node:_http_server:994:23
      1    0.0%    0.0%  JS: *callPostCreate file:///Users/fengmk2/git/github.com/eggjs/benchmark/node_modules/@eggjs/lifecycle/dist/LifycycleUtil.js:56:32
      1    0.0%    0.0%  JS: *blockComment node:internal/deps/cjs-module-lexer/lexer:1233:23
      1    0.0%    0.0%  JS: *arrayClone node:events:892:20
      1    0.0%    0.0%  JS: *append node:internal/linkedlist:30:16
      1    0.0%    0.0%  JS: *addCatch node:events:366:18
      1    0.0%    0.0%  JS: *_write node:internal/streams/writable:453:16
      1    0.0%    0.0%  JS: *_unrefTimer node:net:520:52
      1    0.0%    0.0%  JS: *OrdinaryGetOwnMetadata /Users/fengmk2/git/github.com/eggjs/benchmark/node_modules/reflect-metadata/Reflect.js:602:40
      1    0.0%    0.0%  JS: *ContextInitiator file:///Users/fengmk2/git/github.com/eggjs/benchmark/node_modules/@eggjs/tegg-runtime/dist/impl/ContextInitiator.js:8:16
      1    0.0%    0.0%  JS: *<anonymous> node:internal/modules/cjs/loader:842:37
      1    0.0%    0.0%  JS: *<anonymous> file:///Users/fengmk2/git/github.com/eggjs/benchmark/node_modules/@eggjs/tegg-runtime/dist/model/AbstractEggContext.js:31:36
      1    0.0%    0.0%  JS: *<anonymous> file:///Users/fengmk2/git/github.com/eggjs/benchmark/node_modules/@eggjs/koa/dist/application.js:174:25
      1    0.0%    0.0%  JS: *<anonymous> file:///Users/fengmk2/git/github.com/eggjs/benchmark/node_modules/@eggjs/koa/dist/application.js:152:45
      1    0.0%    0.0%  JS: *<anonymous> /Users/fengmk2/git/github.com/eggjs/benchmark/node_modules/@eggjs/security/node_modules/koa-compose/index.js:31:19
      1    0.0%    0.0%  Builtin: WeakMapPrototypeSet
      1    0.0%    0.0%  Builtin: WeakMapPrototypeHas
      1    0.0%    0.0%  Builtin: WasmAllocateInYoungGeneration
      1    0.0%    0.0%  Builtin: ToString
      1    0.0%    0.0%  Builtin: ToNumber
      1    0.0%    0.0%  Builtin: ToBooleanForBaselineJump
      1    0.0%    0.0%  Builtin: ToBoolean
      1    0.0%    0.0%  Builtin: StringSubstring
      1    0.0%    0.0%  Builtin: StringPrototypeSplit
      1    0.0%    0.0%  Builtin: StringPrototypeEndsWith
      1    0.0%    0.0%  Builtin: StoreICTrampoline_Megamorphic
      1    0.0%    0.0%  Builtin: RegExpPrototypeTest
      1    0.0%    0.0%  Builtin: RegExpPrototypeGlobalGetter
      1    0.0%    0.0%  Builtin: RegExpPrototypeExec
      1    0.0%    0.0%  Builtin: ObjectKeys
      1    0.0%    0.0%  Builtin: MapPrototypeGet
      1    0.0%    0.0%  Builtin: LoadIC_NoFeedback
      1    0.0%    0.0%  Builtin: LoadIC_FunctionPrototype
      1    0.0%    0.0%  Builtin: LoadICTrampoline
      1    0.0%    0.0%  Builtin: LoadGlobalICBaseline
      1    0.0%    0.0%  Builtin: KeyedStoreICTrampoline_Megamorphic
      1    0.0%    0.0%  Builtin: KeyedStoreICBaseline
      1    0.0%    0.0%  Builtin: KeyedLoadICTrampoline_Megamorphic
      1    0.0%    0.0%  Builtin: KeyedLoadICTrampoline
      1    0.0%    0.0%  Builtin: KeyedLoadICBaseline
      1    0.0%    0.0%  Builtin: IterableToListWithSymbolLookup
      1    0.0%    0.0%  Builtin: InterpreterEntryTrampoline
      1    0.0%    0.0%  Builtin: FunctionPrototypeCall
      1    0.0%    0.0%  Builtin: ForInEnumerate
      1    0.0%    0.0%  Builtin: FindOrderedHashSetEntry
      1    0.0%    0.0%  Builtin: FastNewStrictArguments
      1    0.0%    0.0%  Builtin: FastNewRestArguments
      1    0.0%    0.0%  Builtin: FastNewClosure
      1    0.0%    0.0%  Builtin: FastFunctionPrototypeBind
      1    0.0%    0.0%  Builtin: Divide_Baseline
      1    0.0%    0.0%  Builtin: DefineKeyedOwnICBaseline
      1    0.0%    0.0%  Builtin: Construct_Baseline
      1    0.0%    0.0%  Builtin: CloneFastJSArrayFillingHoles
      1    0.0%    0.0%  Builtin: CloneFastJSArray
      1    0.0%    0.0%  Builtin: Call_ReceiverIsNullOrUndefined_Baseline_Compact
      1    0.0%    0.0%  Builtin: BooleanConstructor
      1    0.0%    0.0%  Builtin: ArraySingleArgumentConstructor_HoleySmi_DisableAllocationSites
      1    0.0%    0.0%  Builtin: ArrayPrototypePush
      1    0.0%    0.0%  Builtin: ArrayMap
      1    0.0%    0.0%  Builtin: ArrayFilter
      1    0.0%    0.0%  Builtin: Add_Baseline

 [C++]:
   ticks  total  nonlib   name

 [Summary]:
   ticks  total  nonlib   name
   4796   53.2%   53.2%  JavaScript
      0    0.0%    0.0%  C++
    528    5.9%    5.9%  GC
      0    0.0%          Shared libraries
   4225   46.8%          Unaccounted

 [C++ entry points]:
   ticks    cpp   total   name

 [Bottom up (heavy) profile]:
  Note: percentage shows a share of a particular caller in the total
  amount of its parent calls.
  Callers occupying less than 1.0% are not shown.

   ticks parent  name
   4225   46.8%  UNKNOWN
    848   20.1%    JS: *clearBuffer node:internal/streams/writable:744:21
    837   98.7%      JS: *end node:_http_outgoing:1085:45
    837  100.0%        JS: *handleRequest file:///Users/fengmk2/git/github.com/eggjs/benchmark/node_modules/@eggjs/koa/dist/application.js:168:24
    837  100.0%          Builtin: AsyncFunctionAwaitResolveClosure
    837  100.0%            Builtin: CallApiCallbackOptimizedNoProfiling
     11    1.3%      JS: *Writable.uncork node:internal/streams/writable:520:37
     11  100.0%        JS: ^end node:_http_outgoing:1085:45
      7   63.6%          JS: *handleRequest file:///Users/fengmk2/git/github.com/eggjs/benchmark/node_modules/@eggjs/koa/dist/application.js:168:24
      7  100.0%            Builtin: AsyncFunctionAwaitResolveClosure
      4   36.4%          JS: ^_respond file:///Users/fengmk2/git/github.com/eggjs/benchmark/node_modules/@eggjs/koa/dist/application.js:218:13
      4  100.0%            JS: ^handleRequest file:///Users/fengmk2/git/github.com/eggjs/benchmark/node_modules/@eggjs/koa/dist/application.js:168:24
    184    4.4%    JS: *nextTick node:internal/process/task_queues:113:18
     85   46.2%      JS: *resOnFinish node:_http_server:1007:21
     85  100.0%        JS: *onFinish node:_http_outgoing:1080:18
     85  100.0%          JS: *afterWriteTick node:internal/streams/writable:693:24
     85  100.0%            JS: *processTicksAndRejections node:internal/process/task_queues:72:35
     61   33.2%      JS: *Readable.push node:internal/streams/readable:387:35
     60   98.4%        JS: *parserOnMessageComplete node:_http_common:140:33
      1    1.6%        JS: ^parserOnMessageComplete node:_http_common:140:33
     35   19.0%      JS: *onError node:_http_incoming:439:17
     35  100.0%        JS: *processTicksAndRejections node:internal/process/task_queues:72:35
    182    4.3%    JS: ^wrapSafe node:internal/modules/cjs/loader:1596:18
    182  100.0%      JS: ^<anonymous> node:internal/modules/cjs/loader:1656:37
    182  100.0%        JS: ^<anonymous> node:internal/modules/cjs/loader:1804:37
    182  100.0%          JS: ^<anonymous> node:internal/modules/cjs/loader:1432:33
    182  100.0%            JS: ^<anonymous> node:internal/modules/cjs/loader:1169:24
    161    3.8%    JS: ^compileSourceTextModule node:internal/modules/esm/utils:344:33
    160   99.4%      JS: ^moduleStrategy node:internal/modules/esm/translators:101:50
    160  100.0%        JS: ^#translate node:internal/modules/esm/loader:538:13
    160  100.0%          JS: ^afterLoad node:internal/modules/esm/loader:595:23
    160  100.0%            JS: ^loadAndTranslate node:internal/modules/esm/loader:593:19
    123    2.9%    JS: *endReadable node:internal/streams/readable:1682:21
    118   95.9%      JS: *Readable.read node:internal/streams/readable:647:35
    118  100.0%        JS: *resume_ node:internal/streams/readable:1254:17
    118  100.0%          JS: *processTicksAndRejections node:internal/process/task_queues:72:35
      5    4.1%      JS: ^Readable.read node:internal/streams/readable:647:35
      4   80.0%        JS: ^resume_ node:internal/streams/readable:1254:17
      4  100.0%          JS: *processTicksAndRejections node:internal/process/task_queues:72:35
      1   20.0%        JS: *resume_ node:internal/streams/readable:1254:17
      1  100.0%          JS: *processTicksAndRejections node:internal/process/task_queues:72:35
    105    2.5%    JS: *<anonymous> file:///Users/fengmk2/git/github.com/eggjs/benchmark/node_modules/@eggjs/tegg-runtime/dist/impl/EggObjectImpl.js:40:60
    105  100.0%      Builtin: AsyncFunctionAwaitResolveClosure
    105  100.0%        Builtin: CallApiCallbackOptimizedNoProfiling
    105  100.0%          JS: *processTicksAndRejections node:internal/process/task_queues:72:35
     81    1.9%    JS: ^compileForInternalLoader node:internal/bootstrap/realm:385:27
     78   96.3%      JS: ^requireBuiltin node:internal/bootstrap/realm:422:24
     18   23.1%        JS: ~lazyUndici node:http:122:20
     18  100.0%          JS: ~get node:http:177:6
     18  100.0%            Builtin: ReflectGet
      4    5.1%        JS: ~<anonymous> node:crypto:1:1
      4  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:385:27
      4  100.0%            JS: ^requireBuiltin node:internal/bootstrap/realm:422:24
      3    3.8%        JS: ~lib/web/fetch/response.js node:internal/deps/undici/undici:9234:30
      3  100.0%          JS: ^__require node:internal/deps/undici/undici:5:49
      3  100.0%            JS: ~lib/web/fetch/index.js node:internal/deps/undici/undici:10396:27
      3    3.8%        JS: ~<anonymous> node:internal/streams/duplex:1:1
      3  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:385:27
      3  100.0%            JS: ^requireBuiltin node:internal/bootstrap/realm:422:24
      3    3.8%        JS: ~<anonymous> node:internal/child_process:1:1
      3  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:385:27
      3  100.0%            JS: ^requireBuiltin node:internal/bootstrap/realm:422:24
      3    3.8%        JS: ~<anonymous> node:http:1:1
      3  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:385:27
      3  100.0%            JS: ~builtinStrategy node:internal/modules/esm/translators:406:52
      3    3.8%        JS: ~<anonymous> node:http2:1:1
      3  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:385:27
      3  100.0%            JS: ^requireBuiltin node:internal/bootstrap/realm:422:24
      3    3.8%        JS: ~<anonymous> node:_http_client:1:1
      3  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:385:27
      3  100.0%            JS: ^requireBuiltin node:internal/bootstrap/realm:422:24
      2    2.6%        JS: ~initCJSParseSync node:internal/modules/esm/translators:79:26
      2  100.0%          JS: ~commonjsStrategy node:internal/modules/esm/translators:299:54
      2  100.0%            JS: ~#translate node:internal/modules/esm/loader:538:13
      2    2.6%        JS: ~<anonymous> node:tls:1:1
      2  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:385:27
      2  100.0%            JS: ^requireBuiltin node:internal/bootstrap/realm:422:24
      2    2.6%        JS: ~<anonymous> node:internal/main/run_main_module:1:1
      2    2.6%        JS: ~<anonymous> node:internal/http2/core:1:1
      2  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:385:27
      2  100.0%            JS: ^requireBuiltin node:internal/bootstrap/realm:422:24
      2    2.6%        JS: ~<anonymous> node:internal/fs/promises:1:1
      2  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:385:27
      2  100.0%            JS: ^requireBuiltin node:internal/bootstrap/realm:422:24
      2    2.6%        JS: ~#cachedDefaultResolve node:internal/modules/esm/loader:723:24
      2  100.0%          JS: ~resolve node:internal/modules/esm/loader:699:10
      2  100.0%            JS: ~getModuleJobForImport node:internal/modules/esm/loader:309:30
      2    2.6%        Builtin: ReflectGet
      1   50.0%          JS: ^getOwn node:internal/bootstrap/realm:205:16
      1  100.0%            JS: ^syncExports node:internal/bootstrap/realm:373:14
      1   50.0%          Builtin: CallApiCallbackGeneric
      1  100.0%            JS: ~builtinStrategy node:internal/modules/esm/translators:406:52
      1    1.3%        JS: ~refresh node:internal/util/colors:26:10
      1  100.0%          JS: ~<anonymous> node:internal/util/colors:1:1
      1  100.0%            JS: ^compileForInternalLoader node:internal/bootstrap/realm:385:27
      1    1.3%        JS: ~newResolveCache node:internal/modules/esm/loader:78:25
      1  100.0%          JS: ~ModuleLoader node:internal/modules/esm/loader:147:20
      1  100.0%            JS: ~ModuleLoader node:internal/modules/esm/loader:187:14
      1    1.3%        JS: ~lib/dispatcher/client.js node:internal/deps/undici/undici:7664:29
      1  100.0%          JS: ~__require node:internal/deps/undici/undici:5:49
      1  100.0%            JS: ~lib/dispatcher/pool.js node:internal/deps/undici/undici:8173:27
      1    1.3%        JS: ~lazyWebCrypto node:crypto:125:23
      1  100.0%          JS: ~get node:crypto:350:8
      1  100.0%            Builtin: ReflectGet
      1    1.3%        JS: ~get BlockList node:net:2519:16
      1  100.0%          Builtin: ReflectGet
      1  100.0%            JS: ^getOwn node:internal/bootstrap/realm:205:16
      1    1.3%        JS: ~<anonymous> node:worker_threads:1:1
      1  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:385:27
      1  100.0%            JS: ^requireBuiltin node:internal/bootstrap/realm:422:24
      1    1.3%        JS: ~<anonymous> node:perf_hooks:1:1
      1  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:385:27
      1  100.0%            JS: ^requireBuiltin node:internal/bootstrap/realm:422:24
      1    1.3%        JS: ~<anonymous> node:net:1:1
      1  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:385:27
      1  100.0%            JS: ^requireBuiltin node:internal/bootstrap/realm:422:24
      1    1.3%        JS: ~<anonymous> node:internal/worker:1:1
      1  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:385:27
      1  100.0%            JS: ^requireBuiltin node:internal/bootstrap/realm:422:24
      1    1.3%        JS: ~<anonymous> node:internal/webstreams/readablestream:1:1
      1  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:385:27
      1  100.0%            JS: ^requireBuiltin node:internal/bootstrap/realm:422:24
      1    1.3%        JS: ~<anonymous> node:internal/webstreams/compression:1:1
      1  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:385:27
      1  100.0%            JS: ^requireBuiltin node:internal/bootstrap/realm:422:24
      1    1.3%        JS: ~<anonymous> node:internal/tls/secure-context:1:1
      1  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:385:27
      1  100.0%            JS: ^requireBuiltin node:internal/bootstrap/realm:422:24
      1    1.3%        JS: ~<anonymous> node:internal/streams/readable:1:1
      1  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:385:27
      1  100.0%            JS: ^requireBuiltin node:internal/bootstrap/realm:422:24
      1    1.3%        JS: ~<anonymous> node:internal/streams/operators:1:1
      1  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:385:27
      1  100.0%            JS: ^requireBuiltin node:internal/bootstrap/realm:422:24
      1    1.3%        JS: ~<anonymous> node:internal/streams/compose:1:1
      1  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:385:27
      1  100.0%            JS: ^requireBuiltin node:internal/bootstrap/realm:422:24
      1    1.3%        JS: ~<anonymous> node:internal/readline/interface:1:1
      1  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:385:27
      1  100.0%            JS: ^requireBuiltin node:internal/bootstrap/realm:422:24
      1    1.3%        JS: ~<anonymous> node:internal/perf/performance:1:1
      1  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:385:27
      1  100.0%            JS: ^requireBuiltin node:internal/bootstrap/realm:422:24
      1    1.3%        JS: ~<anonymous> node:internal/perf/observe:1:1
      1  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:385:27
      1  100.0%            JS: ^requireBuiltin node:internal/bootstrap/realm:422:24
      1    1.3%        JS: ~<anonymous> node:internal/http2/compat:1:1
      1  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:385:27
      1  100.0%            JS: ^requireBuiltin node:internal/bootstrap/realm:422:24
      1    1.3%        JS: ~<anonymous> node:internal/fs/streams:1:1
      1  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:385:27
      1  100.0%            JS: ^requireBuiltin node:internal/bootstrap/realm:422:24
      1    1.3%        JS: ~<anonymous> node:internal/child_process/serialization:1:1
      1  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:385:27
      1  100.0%            JS: ^requireBuiltin node:internal/bootstrap/realm:422:24
      1    1.3%        JS: ~<anonymous> node:cluster:1:1
      1  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:385:27
      1  100.0%            JS: ^requireBuiltin node:internal/bootstrap/realm:422:24
      1    1.3%        JS: ~<anonymous> node:child_process:1:1
      1  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:385:27
      1  100.0%            JS: ^requireBuiltin node:internal/bootstrap/realm:422:24
